time,seconds_elapsed,z,y,x
1718607537013952300,116.7709521484375,75.01874542236328,-34.21875,-29.25
1718607537064080100,116.821080078125,75.16874694824219,-34.23749923706055,-29.399999618530273
1718607537114232800,116.87123291015625,74.79374694824219,-35.23125076293945,-27.993749618530273
1718607537164370700,116.92137060546875,74.6624984741211,-35.54999923706055,-27.412498474121094
1718607537214498800,116.97149877929688,75.1312484741211,-35.60625076293945,-26.831249237060547
1718607537264606200,117.02160620117188,75.1312484741211,-35.568748474121094,-26.362499237060547
1718607537314758400,117.07175830078126,75.8812484741211,-35.568748474121094,-26.381248474121094
1718607537364910000,117.12191015625,76.76249694824219,-34.349998474121094,-25.799999237060547
1718607537415045000,117.17204516601562,77.2125015258789,-34.10625076293945,-25.931249618530273
1718607537465177900,117.222177734375,77.36249542236328,-35.04375076293945,-26.493749618530273
1718607537515330000,117.272330078125,77.53125,-35.006248474121094,-26.024999618530273
1718607537565452000,117.3224521484375,77.6812515258789,-35.568748474121094,-26.549999237060547
1718607537615566000,117.37256616210938,77.98124694824219,-36.26250076293945,-27.07499885559082
1718607537665681000,117.42268090820312,78.09375,-35.26874923706055,-27.431249618530273
1718607537715828000,117.47282788085937,78.35624694824219,-34.59375,-28.256248474121094
1718607537765978600,117.522978515625,78.07499694824219,-35.92499923706055,-28.706249237060547
1718607537816117500,117.57311743164063,77.1937484741211,-36.693748474121094,-28.78125
1718607537866245000,117.6232451171875,77.4937515258789,-37.125,-29.118749618530273
1718607537916417300,117.67341723632812,77.51249694824219,-38.45624923706055,-29.71875
1718607537966565600,117.72356567382812,77.53125,-39.318748474121094,-29.51249885559082
1718607538016701400,117.77370141601563,78.28125,-38.51250076293945,-29.118749618530273
1718607538066816500,117.82381640625,77.6812515258789,-38.474998474121094,-28.66874885559082
1718607538116970200,117.87397021484375,77.2874984741211,-39.09375,-27.375
1718607538167104800,117.92410473632812,77.4375,-39.24374771118164,-27.54374885559082
1718607538217234000,117.97423388671875,77.4375,-39.63750076293945,-27.581249237060547
1718607538267350000,118.02435009765625,77.4375,-39.35625076293945,-27.393749237060547
1718607538317519000,118.07451904296875,77.71875,-38.58749771118164,-27.46875
1718607538367634200,118.12463427734374,77.71875,-38.08124923706055,-27.412498474121094
1718607538417795000,118.17479516601563,77.54999542236328,-37.818748474121094,-27.393749237060547
1718607538467913500,118.22491357421875,78.01874542236328,-38.45624923706055,-27.299999237060547
1718607538518055200,118.27505517578125,78.48749542236328,-38.34375,-26.399999618530273
1718607538568198000,118.32519799804687,78.8062515258789,-38.04375076293945,-25.912498474121094
1718607538618340600,118.37534057617188,78.9375,-37.256248474121094,-25.837499618530273
1718607538668490800,118.42549072265625,78.95624542236328,-37.349998474121094,-25.38749885559082
1718607538718618600,118.47561865234375,79.7249984741211,-37.95000076293945,-25.162500381469727
1718607538768734500,118.525734375,80.17499542236328,-38.08124923706055,-25.181249618530273
1718607538818869800,118.57586987304687,80.90625,-37.95000076293945,-25.162500381469727
1718607538869020700,118.62602075195312,81.65625,-37.29375076293945,-25.10624885559082
1718607538919150000,118.67615014648437,81.65625,-36.974998474121094,-24.46875
1718607538969270000,118.72627001953126,81.84375,-37.36874771118164,-23.456249237060547
1718607539019396400,118.77639624023438,81.73124694824219,-37.36874771118164,-22.256250381469727
1718607539069535500,118.82653540039063,82.1812515258789,-37.18124771118164,-21.787500381469727
1718607539119667200,118.87666723632813,83.08124542236328,-36.9375,-21.91874885559082
1718607539169781200,118.92678125,82.7437515258789,-36.09375,-22.274999618530273
1718607539219894000,118.97689404296875,82.70624542236328,-35.39999771118164,-22.96875
1718607539270038300,119.02703833007813,82.42499542236328,-35.86874771118164,-22.556249618530273
1718607539320165000,119.0771650390625,82.04999542236328,-36.86249923706055,-21.149999618530273
1718607539370296600,119.12729663085938,82.19999694824219,-37.08749771118164,-20.868749618530273
1718607539420413400,119.17741333007812,81.91874694824219,-37.61249923706055,-20.924999237060547
1718607539470560800,119.22756079101562,81.91874694824219,-37.48125076293945,-20.90625
1718607539520691200,119.27769116210938,81.75,-36.71249771118164,-20.98124885559082
1718607539570821000,119.32782104492188,81.73124694824219,-36.07500076293945,-20.90625
1718607539620927700,119.377927734375,81.8812484741211,-35.90625,-20.587499618530273
1718607539671049500,119.42804956054688,81.86249542236328,-35.287498474121094,-20.681249618530273
1718607539721198800,119.47819873046875,80.92499542236328,-34.912498474121094,-21.993749618530273
1718607539771348000,119.52834790039063,79.6875,-34.818748474121094,-23.32499885559082
1718607539821474600,119.578474609375,79.8187484741211,-34.04999923706055,-23.399999618530273
1718607539871638000,119.62863793945313,79.0875015258789,-34.74374771118164,-23.756250381469727
1718607539921776400,119.6787763671875,78.1875,-35.568748474121094,-24.28125
1718607539971925500,119.72892553710938,77.5875015258789,-35.58749771118164,-24.431249618530273
1718607540022065700,119.77906567382813,76.8187484741211,-35.099998474121094,-24.524999618530273
1718607540072233500,119.8292333984375,76.03125,-34.03125,-25.162500381469727
1718607540122389000,119.87938891601563,75.5062484741211,-33.1875,-26.868749618530273
